idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
66,0.042237259447574615,2.8222792025189847e-05,0.00029011949663981795,0.9996817111968994
67,0.018351512029767036,0.00391602935269475,0.9936235547065735,0.0024604510981589556
68,0.8161477446556091,0.0010225902078673244,0.9988320469856262,0.00014544233272317797
69,0.8576696515083313,0.00010158909572055563,0.9994184970855713,0.0004798589798156172
70,0.028847986832261086,0.9816190004348755,0.017854461446404457,0.0005265074432827532
71,0.9348286986351013,0.00042419388773851097,0.9985108971595764,0.0010649075265973806
72,0.9094330668449402,0.9894483089447021,0.00989715289324522,0.0006545783835463226
73,0.8998068571090698,0.0006777744274586439,0.9973340034484863,0.0019882505293935537
74,0.8618093132972717,0.020802058279514313,0.9780298471450806,0.001168078975751996
75,0.9149770140647888,0.9906483292579651,0.009047552943229675,0.00030413299100473523
76,0.9692809581756592,0.9928461909294128,0.007050841581076384,0.00010295217361999676
77,0.05865664407610893,0.002786402590572834,0.7385193705558777,0.25869426131248474
78,0.6670849323272705,0.00041553188930265605,0.9989438652992249,0.000640677404589951
79,0.9462390542030334,0.0008538032998330891,0.9973465204238892,0.0017996247624978423
80,0.3491942882537842,0.0020718753803521395,0.9973904490470886,0.0005376567714847624
81,0.4340440332889557,0.004138062708079815,0.9897799491882324,0.00608200766146183
82,0.019967712461948395,0.0009971054969355464,0.00045434775529429317,0.9985485672950745
83,0.03366392105817795,5.8273675676900893e-05,0.0003704252012539655,0.9995712637901306
84,0.8904391527175903,0.0006893877289257944,0.9983165264129639,0.000994127127341926
85,0.06190325319766998,0.0018704215763136744,0.9959185719490051,0.0022110256832093
86,0.10738673061132431,0.04521005600690842,0.8671066164970398,0.08768336474895477
87,0.9425507187843323,0.956599235534668,0.0159071646630764,0.027493664994835854
88,0.9547604918479919,0.05229250341653824,0.024050090461969376,0.9236573576927185
89,0.044636309146881104,0.47010552883148193,0.2619684636592865,0.26792600750923157
90,0.8904391527175903,0.0006893844692967832,0.9983165264129639,0.0009941261960193515
91,0.9403248429298401,0.5231064558029175,0.03047996759414673,0.44641363620758057
92,0.9948282837867737,0.9976571798324585,0.002260637702420354,8.216926653403789e-05
93,0.9603588581085205,0.9987024068832397,0.001260383054614067,3.715123966685496e-05
94,0.955579936504364,0.26004114747047424,0.7182146906852722,0.02174418419599533
95,0.06225340813398361,0.0007271031499840319,0.003629202488809824,0.9956437349319458
