idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
112,0.8333218097686768,0.004340877756476402,0.9899707436561584,0.0056884209625422955
113,0.9421719312667847,0.9985713958740234,0.0013581325765699148,7.040703349048272e-05
114,0.9865416288375854,0.019322650507092476,0.9436972737312317,0.03698007017374039
115,0.9843473434448242,0.9811958074569702,0.018706321716308594,9.785473957890645e-05
116,0.9199529886245728,0.9971551895141602,0.0027030056808143854,0.0001417459425283596
117,0.9843236804008484,0.6913897395133972,0.2800781726837158,0.02853206917643547
118,0.4258058965206146,0.9984380602836609,0.0013482481008395553,0.00021364662097766995
119,0.08908259123563766,0.0003831487556453794,0.0018981905886903405,0.9977186918258667
120,0.9856953024864197,0.04692386835813522,0.018314780667424202,0.9347613453865051
121,0.9915347695350647,0.5480279326438904,0.4350605010986328,0.01691153459250927
122,0.9701682329177856,0.9922196865081787,0.00751100666821003,0.00026934617199003696
123,0.9543371200561523,0.9844523668289185,0.014891086146235466,0.0006565547082573175
124,0.9250137209892273,0.07620872557163239,0.9134953618049622,0.010295869782567024
125,0.9548737406730652,0.00034947696258313954,0.9994633793830872,0.00018714006000664085
126,0.02155682072043419,0.01843487285077572,0.9624200463294983,0.019145146012306213
127,0.07068681716918945,0.0005923035205341876,0.001009025378152728,0.9983986020088196
128,0.9720126390457153,0.9933695197105408,0.006506799254566431,0.00012370359036140144
129,0.9254186153411865,0.9963240623474121,0.003567241597920656,0.00010876153100980446
130,0.6601972579956055,0.021171117201447487,0.006719739176332951,0.9721090793609619
131,0.04975060001015663,0.0010474538430571556,0.9985628724098206,0.00038967878208495677
132,0.9793426990509033,0.35882568359375,0.3190702795982361,0.3221040964126587
133,0.907484233379364,0.024874301627278328,0.3558413088321686,0.6192843914031982
134,0.8838494420051575,0.0005023154080845416,0.9994028806686401,9.483367466600612e-05
135,0.8342490792274475,0.9689404964447021,0.030528264120221138,0.0005312634748406708
136,0.6930502653121948,0.387739896774292,0.5056672692298889,0.1065928190946579
